#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BAFD0F
#Date Time: 2025-11-25 16:44:04.475.821.420
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 6.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.00015001,5.502252575666929
-0.00015,5.498628599036866
-0.00014999,5.509500528927055
-0.00014998,5.527620412077372
-0.00014997,5.549364271857711
-0.00014996,5.552988248487815
-0.00014995,5.552988248487815
-0.00014994,5.567484155008068
-0.00014993,5.585604038158385
-0.00014992,5.614595851198839
-0.00014991,5.603723921308742
-0.0001499,5.625467781089081
-0.00014989,5.636339710979271
-0.00014988,5.629091757719144
-0.00014987,5.654459594129541
-0.00014986,5.679827430539985
-0.00014985,5.654459594129587
-0.00014984,5.683451407170095
-0.00014983,5.712443220210601
-0.00014982,5.723315150100791
-0.00014981,5.726939126730894
-0.0001498,5.748682986511234
-0.00014979,5.737811056621045
-0.00014978,5.777674799551741
-0.00014977,5.774050822921677
-0.00014976,5.777674799551734
-0.00014975,5.813914565852374
-0.00014974,5.795794682702057
-0.00014973,5.842906378892881
-0.00014972,5.828410472372627
-0.00014971,5.857402285413081
-0.0001497,5.85740228541318
-0.00014969,5.882770121823577
-0.00014968,5.871898191933387
-0.00014967,5.900890004973894
-0.00014966,5.897266028343837
-0.00014965,5.919009888124217
-0.00014964,5.922633864754274
-0.00014963,5.94075374790459
-0.00014962,5.966121584315033
-0.00014961,5.966121584315033
-0.0001496,5.976993514205276
-0.00014959,6.00598532724573
-0.00014958,5.97336953757516
-0.00014957,6.024105210396047
-0.00014956,6.045849070176426
-0.00014955,6.056721000066597
-0.00014954,6.045849070176426
-0.00014953,6.045849070176426
-0.00014952,6.071216906586869
-0.00014951,6.078464859846997
-0.0001495,6.092960766367223
-0.00014949,6.096584742997326
-0.00014948,6.10383269625744
-0.00014947,6.132824509297946
-0.00014946,6.129200532667883
-0.00014945,6.140072462558053
-0.00014944,6.147320415818205
-0.00014943,6.150944392448262
-0.00014942,6.165440298968516
-0.00014941,6.187184158748896
-0.0001494,6.212551995159293
-0.00014939,6.194432112009082
-0.00014938,6.227047901679592
-0.00014937,6.241543808199846
-0.00014936,6.234295854939719
-0.00014935,6.248791761459972
-0.00014934,6.252415738090134
-0.00014933,6.306775387540985
-0.00014932,6.306775387540985
-0.00014931,6.324895270691302
-0.0001493,6.346639130471682
-0.00014929,6.332143223951455
-0.00014928,6.343015153841652
-0.00014927,6.361135036991936
-0.00014926,6.353887083731808
-0.00014925,6.386502873402378
-0.00014924,6.386502873402378
-0.00014923,6.386502873402398
-0.00014922,6.397374803292569
-0.00014921,6.415494686442885
-0.0001492,6.451734452743518
-0.00014919,6.426366616333121
-0.00014918,6.429990592963198
-0.00014917,6.462606382633708
-0.00014916,6.480726265784025
-0.00014915,6.498846148934342
-0.00014914,6.509718078824531
-0.00014913,6.4915981956743
-0.00014912,6.538709891865038
-0.00014911,6.531461938604911
-0.0001491,6.545957845125165
-0.00014909,6.564077728275481
-0.00014908,6.571325681535595
-0.00014907,6.574949658165704
-0.00014906,6.593069541315987
-0.00014905,6.622061354356494
-0.00014904,6.625685330986558
-0.00014903,6.629309307616615
-0.00014902,6.643805214136861
-0.00014901,6.636557260876748
-0.000149,6.683668957067571
-0.00014899,6.67279702717738
-0.00014898,6.683668957067551
-0.00014897,6.698164863587843
-0.00014896,6.709036793478014
-0.00014895,6.741652583148584
-0.00014894,6.741652583148584
-0.00014893,6.770644396189038
-0.00014892,6.756148489668831
-0.00014891,6.752524513038773
-0.0001489,6.785140302709344
-0.00014889,6.810508139119787
-0.00014888,6.81413211574985
-0.00014887,6.80326018585968
-0.00014886,6.82500404564004
-0.00014885,6.835875975530231
-0.00014884,6.835875975530231
-0.00014883,6.864867788570737
-0.00014882,6.868491765200794
-0.00014881,6.879363695091009
-0.0001488,6.89023562498118
-0.00014879,6.91197948476156
-0.00014878,6.930099367911876
-0.00014877,6.933723344541933
-0.00014876,6.948219251062246
-0.00014875,6.9772110641027
-0.00014874,6.962715157582447
-0.00014873,6.980835040732763
-0.00014872,6.97358708747265
-0.00014871,6.984459017362899
-0.0001487,7.024322760293523
-0.00014869,7.002578900513143
-0.00014868,7.017074807033397
-0.00014867,7.024322760293523
-0.00014866,7.064186503224146
-0.00014865,7.064186503224219
-0.00014864,7.07505843311441
-0.00014863,7.07505843311441
-0.00014862,7.078682409744473
-0.00014861,7.10405024615487
-0.0001486,7.129418082565346
-0.00014859,7.122170129305233
-0.00014858,7.136666035825486
-0.00014857,7.140290012455549
-0.00014856,7.162033872235889
-0.00014855,7.162033872235948
-0.00014854,7.172905802126119
-0.00014853,7.205521591796689
-0.00014852,7.249009311357448
-0.00014851,7.201897615166711
-0.0001485,7.238137381467245
-0.00014849,7.230889428207132
-0.00014848,7.238137381467259
-0.00014847,7.256257264617576
-0.00014846,7.267129194507765
-0.00014845,7.278001124397929
-0.00014844,7.263505217877702
-0.00014843,7.296121007548272
-0.00014842,7.321488843958715
-0.00014841,7.328736797218842
-0.0001484,7.354104633629239
-0.00014839,7.357728610259414
-0.00014838,7.393968376559982
-0.00014837,7.383096446669792
-0.00014836,7.422960189600488
-0.00014835,7.37584849340975
-0.00014834,7.426584166230624
-0.00014833,7.466447909161248
-0.00014832,7.430208142860614
-0.00014831,7.430208142860614
-0.0001483,7.451952002640954
-0.00014829,7.466447909161268
-0.00014828,7.477319839051438
-0.00014827,7.502687675461881
-0.00014826,7.517183581982135
-0.00014825,7.506311652091944
-0.00014824,7.53530346513247
-0.00014823,7.546175395022641
-0.00014822,7.557047324912831
-0.00014821,7.557047324912831
-0.0001482,7.582415161323274
-0.00014819,7.586039137953331
-0.00014818,7.61140697436378
