Time (s),Channel 1 (V),Channel 2 (V)
2.1165625,2.403154369,3.222648623
2.116875,2.383222123,3.045794755
2.1171875,1.991752823,2.699256771
2.1175,2.077860123,2.722359303
2.1178125,2.387208572,2.963740934
2.118125,2.387208572,3.064117453
2.1184375,2.383222123,3.186003227
2.11875,2.383222123,3.228225096
2.1190625,2.278777157,2.876110639
2.119375,1.761336066,2.589320583
2.1196875,2.120116484,2.769361007
2.12,2.349735951,3.009149359
2.1203125,2.350533241,3.112712435
2.120625,2.346546792,3.20034273
2.1209375,2.345749502,3.230615014
2.12125,2.30987146,3.003572886
2.1215625,1.853024395,2.623576062
2.121875,1.884118698,2.63313573
2.1221875,2.326614546,2.903196366
2.1225,2.328209126,3.005166164
2.1228125,2.327411836,3.106339323
2.123125,2.325019967,3.166087251
2.1234375,2.276385288,2.949401431
2.12375,1.688782693,2.561438216
2.1240625,2.062711617,2.730325693
2.124375,2.294722954,2.962944295
2.1246875,2.291533794,3.055354424
2.125,2.289939215,3.154934304
2.1253125,2.289939215,3.196359535
2.125625,2.283560896,3.028268696
2.1259375,1.818740933,2.618796227
2.12625,1.755755037,2.575777719
2.1265625,2.276385288,2.895229976
2.126875,2.278777157,2.998793052
2.1271875,2.277182578,3.088813264
2.1275,2.274790708,3.166087251
2.1278125,2.242899115,2.975690519
2.128125,1.593107915,2.509656678
2.1284375,1.777281862,2.580557553
2.12875,2.234128927,2.89204342
2.1290625,2.235723507,2.971707324
2.129375,2.234926217,3.062524175
2.1296875,2.232534348,3.111119157
2.13,2.230939768,3.063320814
2.1303125,2.013279648,2.725545859
2.130625,1.664066708,2.535945767
2.1309375,2.191075277,2.788480344
2.13125,2.220575001,2.900806449
2.1315625,2.22216958,3.016319111
2.131875,2.22376416,3.119882186
2.1321875,2.22296687,3.022692223
2.1325,1.944712724,2.668187848
2.1328125,1.442420139,2.445128915
2.133125,2.201440045,2.826719018
2.1334375,2.212602102,2.947808153
2.13375,2.211007523,3.042608199
2.1340625,2.209412943,3.119882186
2.134375,2.207021074,3.115898991
2.1346875,2.061914327,2.794853456
2.135,1.587526886,2.502486927
2.1353125,1.866578322,2.62516934
2.135625,2.194264437,2.817955988
2.1359375,2.186291538,2.920722425
2.13625,2.183899669,3.012335915
2.1365625,2.1815078,3.060134258
2.136875,2.082643862,2.815566071
2.1371875,1.461555095,2.454688584
2.1375,1.96065852,2.665001292
2.1378125,2.169548452,2.860177858
2.138125,2.166359293,2.951791348
2.1384375,2.163967424,3.04977795
2.13875,2.162372844,3.091203181
2.1390625,2.156791815,2.951791348
2.139375,1.683998954,2.556658382
2.1396875,1.497433137,2.461061696
2.14,2.144035178,2.772547563
2.1403125,2.148021627,2.879297195
2.140625,2.146427048,2.96692749
2.1409375,2.143237888,3.048981311
2.14125,2.13765686,2.967724129
2.1415625,1.652904651,2.539928962
2.141875,1.320434797,2.363871733
2.1421875,2.096995079,2.753428226
2.1425,2.105765267,2.835482047
2.1428125,2.102576108,2.925502259
2.143125,2.101778818,2.9916233
2.1434375,2.100981528,2.996403134
2.14375,2.000523011,2.772547563
2.1440625,1.550054265,2.488944063
2.144375,1.758146907,2.561438216
2.1446875,2.096995079,2.749445031
2.145,2.09061676,2.845838355
2.1453125,2.086630311,2.961351016
2.145625,2.085833022,3.018709028
2.1459375,1.967834129,2.735105528
2.14625,1.495041267,2.462654974
2.1465625,1.588324176,2.49133398
2.146875,2.081049283,2.766174451
2.1471875,2.076265544,2.86655097
2.1475,2.073873674,2.957367821
2.1478125,2.073076384,3.017912389
2.148125,2.073873674,2.964537573
2.1484375,1.754160458,2.594897056
2.14875,1.350731811,2.39095746
2.1490625,1.819538223,2.604456724
2.149375,2.069089935,2.734308889
2.1496875,2.066698066,2.834685408
2.15,2.061914327,2.921519064
2.1503125,2.060319747,2.954181265
2.150625,1.896078045,2.692883658
2.1509375,1.261435351,2.35829526
2.15125,1.838673178,2.598083612
2.1515625,2.04995498,2.760597977
2.151875,2.044373951,2.84982155
2.1521875,2.037198343,2.946214875
2.1525,2.036401053,2.9916233
2.1528125,2.030820024,2.880093834
2.153125,1.548459685,2.492130619
2.1534375,1.260638061,2.354312064
2.15375,1.956672071,2.650661789
2.1540625,2.045968531,2.755021504
2.154375,2.038792922,2.84185516
2.1546875,2.032414604,2.928688816
2.155,2.030820024,2.931875372
2.1553125,1.680012505,2.559844938
2.155625,0.842060907,2.231629652
2.1559375,1.783660181,2.579760914
2.15625,1.986969084,2.712002995
2.1565625,1.980590766,2.794056817
2.156875,1.977401606,2.873720722
2.1571875,1.975009737,2.903993005
2.1575,1.967834129,2.818752627
2.1578125,1.557229873,2.500893649
2.158125,1.303691711,2.363075094
2.1584375,1.817943643,2.594100417
2.15875,1.957469361,2.690493741
2.1590625,1.958266651,2.793260178
2.159375,1.953482912,2.891246781
2.1596875,1.955077492,2.854601384
2.16,1.616229319,2.51682643
2.1603125,0.934546526,2.269071687
2.160625,1.707917648,2.538335684
2.1609375,1.939928985,2.694476936
2.16125,1.936739826,2.786887066
2.1615625,1.931158797,2.868940887
2.161875,1.928766928,2.915145952
2.1621875,1.91919945,2.805209764
2.1625,1.44002827,2.437959164
