Time (s),Channel 1 (V),Channel 2 (V)
-0.0003078,1.364745064,-0.001807901
-0.00030776,1.34242095,-0.001967229
-0.00030772,1.311326647,-0.002445212
-0.00030768,1.283421503,-0.002365548
-0.00030764,1.261894678,-0.001728237
-0.0003076,1.240367853,-0.001648573
-0.00030756,1.213259999,-0.001728237
-0.00030752,1.199706072,-0.001329918
-0.00030748,1.186152145,-0.00117059
-0.00030744,1.172598219,-0.001250254
-0.0003074,1.16701719,-0.001329918
-0.00030736,1.149476814,-0.001409582
-0.00030732,1.139909336,-0.002046893
-0.00030728,1.136720177,-0.002365548
-0.00030724,1.158247002,-0.00077227
-0.0003072,1.16542261,-0.001250254
-0.00030716,1.190935884,-0.001090926
-0.00030712,1.207678971,-0.001329918
-0.00030708,1.245151592,-0.000931598
-0.00030704,1.300164589,-0.000692606
-0.000307,1.34162366,-0.001489245
-0.00030696,1.404609555,-0.000931598
-0.00030692,1.487527696,-0.001967229
-0.00030688,1.548121722,-0.001807901
-0.00030684,1.621472385,-0.002445212
-0.0003068,1.700404077,-0.002365548
-0.00030676,1.761795393,-0.002445212
-0.00030672,1.827970448,-0.00260454
-0.00030668,1.895740082,-0.002285884
-0.00030664,1.957928688,-0.001011262
-0.0003066,2.008955236,-0.000851934
-0.00030656,2.048022437,-0.001090926
-0.00030652,2.107819174,-0.001967229
-0.00030648,2.130940578,-0.000294287
-0.00030644,2.172399649,-0.001329918
-0.0003064,2.214656009,-0.000851934
-0.00030636,2.248142181,-0.001568909
-0.00030632,2.267277137,-0.00077227
-0.00030628,2.307938918,-0.001011262
-0.00030624,2.330263032,-0.000612942
-0.0003062,2.366141074,-0.001011262
-0.00030616,2.403613696,-0.001648573
-0.00030612,2.437099868,-0.001250254
-0.00030608,2.479356228,-0.001568909
-0.00030604,2.507261372,-0.000931598
-0.000306,2.543936703,-0.001489245
-0.00030596,2.594165962,-0.001489245
-0.00030592,2.642800641,-0.001728237
-0.00030588,2.670705784,-0.001250254
-0.00030584,2.709772985,-0.00077227
-0.0003058,2.758407664,-0.000134959
-0.00030576,2.799069445,0.000104033
-0.00030572,2.842123095,-0.000294287
-0.00030568,2.878001137,-0.00077227
-0.00030564,2.90510899,-0.001568909
-0.0003056,2.938595163,-0.001648573
-0.00030556,2.970486755,-0.001329918
-0.00030552,3.007162087,-0.000851934
-0.00030548,3.03666181,-0.000692606
-0.00030544,3.071742562,-0.001648573
-0.0003054,3.108417894,-0.001011262
-0.00030536,3.119579951,-0.000294287
-0.00030532,3.160241732,0.00026336
-0.00030528,3.216849309,-0.000214623
-0.00030524,3.228808656,-0.000931598
-0.0003052,3.258308379,-0.00077227
-0.00030516,3.302956609,-0.000931598
-0.00030512,3.326875303,-0.000931598
-0.00030508,3.375509982,0.000582016
-0.00030504,3.396239517,-0.001250254
-0.000305,3.445671486,-0.000134959
-0.00030496,3.483144107,-0.001011262
-0.00030492,3.533373366,-0.000453615
-0.00030488,3.570845987,-0.000214623
-0.00030484,3.617088797,-0.000134959
-0.0003048,3.656953287,-0.000453615
-0.00030476,3.69123675,-0.000533279
-0.00030472,3.73349311,-0.000294287
-0.00030468,3.774154891,2.44E-05
-0.00030464,3.806046483,0.000104033
-0.0003046,3.849100133,-0.000453615
-0.00030456,3.892951073,-0.000214623
-0.00030452,3.933612854,-0.000692606
-0.00030448,3.963909867,-0.000851934
-0.00030444,4.004571648,2.44E-05
-0.0003044,4.051611747,-0.000134959
-0.00030436,4.092273527,-0.001250254
-0.00030432,4.128151569,-0.00077227
-0.00030428,4.163232321,-0.001090926
-0.00030424,4.20947513,-0.000533279
-0.0003042,4.261298969,-0.000533279
-0.00030416,4.292393271,-0.000851934
-0.00030412,4.325879444,-0.000453615
-0.00030408,4.380095151,-0.000294287
-0.00030404,4.424743381,-0.000692606
-0.000304,4.463810582,-0.002046893
-0.00030396,4.502080493,-0.000931598
-0.00030392,4.549917882,-0.001409582
-0.00030388,4.585795924,-0.000453615
-0.00030384,4.633633313,-0.00077227
-0.0003038,4.667119485,0.000183697
-0.00030376,4.714159584,-0.000373951
-0.00030372,4.741267438,-0.001250254
-0.00030368,4.789104827,-0.00077227
-0.00030364,4.831361188,-0.000373951
-0.0003036,4.86564465,-0.000851934
-0.00030356,4.9086983,2.44E-05
-0.00030352,4.94936008,-0.001887565
-0.00030348,4.982846253,-0.001090926
-0.00030344,5.025102613,-0.000692606
-0.0003034,5.069750843,-0.001011262
-0.00030336,5.100047856,-0.000533279
-0.00030332,5.150277114,-0.000851934
-0.00030328,5.187749736,-0.00077227
-0.00030324,5.226816937,-0.000533279
-0.0003032,5.261897689,-0.000931598
-0.00030316,5.308937788,-0.00077227
-0.00030312,5.332059192,0.000183697
-0.00030308,5.379099292,-0.000533279
-0.00030304,5.42853126,-0.000373951
-0.000303,5.452449955,0.000104033
-0.00030296,5.501084634,-0.000134959
-0.00030292,5.542543704,-0.001250254
-0.00030288,5.579219036,-0.000533279
-0.00030284,5.627056425,-0.000214623
-0.0003028,5.656556148,0.000422688
-0.00030276,5.702001667,-0.001011262
-0.00030272,5.746649897,-0.000373951
-0.00030268,5.77854149,0.000821008
-0.00030264,5.826378879,-0.000214623
-0.0003026,5.859067761,0.000582016
-0.00030256,5.918067208,-0.00117059
-0.00030252,5.938796743,-0.000134959
-0.00030248,5.985039552,0.000582016
-0.00030244,6.016931145,-0.000453615
-0.0003024,6.058390215,-0.00077227
-0.00030236,6.101443866,-0.001329918
-0.00030232,6.144497516,-0.000214623
-0.00030228,6.178780978,-0.001011262
-0.00030224,6.21465902,-0.000373951
-0.0003022,6.253726221,-0.000851934
-0.00030216,6.289604262,2.44E-05
-0.00030212,6.338238941,0.000104033
-0.00030208,6.379698012,-0.000214623
-0.00030204,6.408400445,-0.000373951
-0.000302,6.447467646,0.00026336
-0.00030196,6.503277933,-0.000134959
-0.00030192,6.524007468,-0.000692606
-0.00030188,6.571047568,-0.000214623
-0.00030184,6.609317479,-0.000931598
-0.0003018,6.64758739,-0.000533279
-0.00030176,6.679478983,0.00066168
-0.00030172,6.7328974,-0.000214623
-0.00030168,6.765586283,-0.000612942
-0.00030164,6.807045353,0.000502352
-0.0003016,6.838139656,-0.000294287
-0.00030156,6.880396017,-0.000851934
-0.00030152,6.920260507,0.00066168
-0.00030148,6.960124998,-0.000692606
-0.00030144,7.003178648,0.000422688
-0.0003014,7.03905669,0.00026336
-0.00030136,7.074137442,0.000741344
-0.00030132,7.12596128,0.000422688
-0.00030128,7.149879975,-0.000851934
-0.00030124,7.192136335,0.000422688
-0.0003012,7.234392695,0.00066168
-0.00030116,7.264689708,-0.000134959
-0.00030112,7.322891865,0.00026336
-0.00030108,7.349202429,0.000343024
-0.00030104,7.381891311,-0.000692606
-0.000301,7.43132328,0.000422688
-0.00030096,7.457633844,-0.000931598
-0.00030092,7.498295624,0.000980336
-0.00030088,7.544538434,-0.000373951
-0.00030084,7.584402925,-0.000453615
-0.0003008,7.617091807,0.00066168
-0.00030076,7.657753588,0.000582016
-0.00030072,7.703996397,0.00026336
-0.00030068,7.739874439,-0.000134959
-0.00030064,7.775752481,0.000582016
-0.0003006,7.810833233,0.00066168
-0.00030056,7.839535666,-0.000294287
-0.00030052,7.885778475,0.000422688
-0.00030048,7.925642966,-0.000214623
-0.00030044,7.95354811,2.44E-05
-0.0003004,8.008561107,-0.000134959
-0.00030036,8.046033729,-0.000692606
-0.00030032,8.077128031,-0.000851934
-0.00030028,8.120978971,0.000183697
-0.00030024,8.160843462,-0.000692606
-0.0003002,8.200707953,-0.001250254
-0.00030016,8.220640198,-0.00300286
-0.00030012,8.276450486,0.002971933
-0.00030008,8.304355629,-0.000453615
-0.00030004,8.348206569,0.001219327
-0.0003,8.384881901,0.000104033
-0.00029996,8.424746392,-0.000294287
-0.00029992,8.461421723,0.000422688
-0.00029988,8.494110606,2.44E-05
-0.00029984,8.534772386,-0.000294287
-0.0002998,8.569853138,-0.000134959
-0.00029976,8.608123049,0.000821008
-0.00029972,8.645595671,0.001059999
-0.00029968,8.683865582,0.001059999
-0.00029964,8.731702971,0.00066168
-0.0002996,8.767581013,0.000343024
-0.00029956,8.798675316,0.000502352
-0.00029952,8.839337096,0.000980336
-0.00029948,8.872823269,0.000422688
-0.00029944,8.91189047,0.000821008
-0.0002994,8.95334954,0.000502352
-0.00029936,9.003578798,0.001139663
-0.00029932,9.026700203,2.44E-05
