Time (s),Channel 1 (V),Channel 2 (V)
-1.3190625,3.282565036,3.910148119
-1.31875,3.278578587,3.90935148
-1.3184375,3.270605689,3.90935148
-1.318125,3.277781298,3.90935148
-1.3178125,3.272200269,3.910148119
-1.3175,3.26502466,3.910148119
-1.3171875,3.274592138,3.90935148
-1.316875,3.26901111,3.910148119
-1.3165625,3.261835501,3.911741397
-1.31625,3.271402979,3.912538036
-1.3159375,3.26821382,3.914927953
-1.315625,3.261835501,3.916521231
-1.3153125,3.273794848,3.91731787
-1.315,3.26582195,3.918114509
-1.3146875,3.257849052,3.918114509
-1.314375,3.26821382,3.91731787
-1.3140625,3.259443632,3.91731787
-1.31375,3.250673444,3.916521231
-1.3134375,3.261835501,3.915724592
-1.313125,3.252268023,3.914927953
-1.3128125,3.242700546,3.913334675
-1.3125,3.252268023,3.914131314
-1.3121875,3.244295125,3.913334675
-1.311875,3.236322227,3.912538036
-1.3115625,3.245889705,3.912538036
-1.31125,3.237119517,3.910944758
-1.3109375,3.229943909,3.911741397
-1.310625,3.238714097,3.910148119
-1.3103125,3.230741198,3.90935148
-1.31,3.22197101,3.908554841
-1.3096875,3.233133068,3.908554841
-1.309375,3.22436288,3.906961562
-1.3090625,3.216389982,3.907758202
-1.30875,3.225957459,3.907758202
-1.3084375,3.219579141,3.908554841
-1.308125,3.212403533,3.907758202
-1.3078125,3.2227683,3.907758202
-1.3075,3.217187271,3.908554841
-1.3071875,3.209214373,3.907758202
-1.306875,3.217984561,3.907758202
-1.3065625,3.208417083,3.905368284
-1.30625,3.198849606,3.903775006
-1.3059375,3.209214373,3.905368284
-1.305625,3.202836055,3.904571645
-1.3053125,3.196457736,3.904571645
-1.305,3.204430634,3.905368284
-1.3046875,3.199646896,3.906164923
-1.304375,3.193268577,3.906961562
-1.3040625,3.202836055,3.907758202
-1.30375,3.198052316,3.907758202
-1.3034375,3.190079418,3.907758202
-1.303125,3.198052316,3.906961562
-1.3028125,3.193268577,3.907758202
-1.3025,3.184498389,3.906961562
-1.3021875,3.191673997,3.907758202
-1.301875,3.189282128,3.907758202
-1.3015625,3.18051194,3.906961562
-1.30125,3.186890258,3.907758202
-1.3009375,3.183701099,3.906961562
-1.300625,3.175728201,3.906961562
-1.3003125,3.18210652,3.907758202
-1.3,3.18210652,3.907758202
-1.2996875,3.174930911,3.90935148
-1.299375,3.182903809,3.913334675
-1.2990625,3.182903809,3.913334675
-1.29875,3.176525491,3.914131314
-1.2984375,3.17891736,3.914131314
-1.298125,3.18051194,3.914927953
-1.2978125,3.172539042,3.914927953
-1.2975,3.172539042,3.914927953
-1.2971875,3.174133621,3.913334675
-1.296875,3.166160723,3.914131314
-1.2965625,3.164566144,3.913334675
-1.29625,3.167755303,3.911741397
-1.2959375,3.158985115,3.911741397
-1.295625,3.154998666,3.910944758
-1.2953125,3.160579694,3.910148119
-1.295,3.151012217,3.90935148
-1.2946875,3.143836608,3.908554841
-1.294375,3.153404086,3.907758202
-1.2940625,3.144633898,3.907758202
-1.29375,3.13825558,3.906961562
-1.2934375,3.146228478,3.906961562
-1.293125,3.13825558,3.906961562
-1.2928125,3.130282681,3.905368284
-1.2925,3.139850159,3.904571645
-1.2921875,3.134269131,3.905368284
-1.291875,3.127093522,3.905368284
-1.2915625,3.134269131,3.906961562
-1.29125,3.129485392,3.906164923
-1.2909375,3.123107073,3.906164923
-1.290625,3.129485392,3.906961562
-1.2903125,3.127890812,3.906961562
-1.29,3.117526044,3.903775006
-1.2896875,3.119120624,3.902978367
-1.289375,3.117526044,3.902978367
-1.2890625,3.111147726,3.902978367
-1.28875,3.111945016,3.903775006
-1.2884375,3.116728755,3.904571645
-1.288125,3.109553146,3.904571645
-1.2878125,3.107161277,3.905368284
-1.2875,3.114336885,3.905368284
-1.2871875,3.106363987,3.906164923
-1.286875,3.100782958,3.906164923
-1.2865625,3.111945016,3.906164923
-1.28625,3.103972118,3.905368284
-1.2859375,3.096796509,3.906164923
-1.285625,3.106363987,3.906164923
-1.2853125,3.099985668,3.906961562
-1.285,3.09281006,3.906164923
-1.2846875,3.099188379,3.906164923
-1.284375,3.096796509,3.906164923
-1.2840625,3.088823611,3.906164923
-1.28375,3.09201277,3.906961562
-1.2834375,3.09440464,3.907758202
-1.283125,3.087229031,3.907758202
-1.2828125,3.090418191,3.910148119
-1.2825,3.095999219,3.912538036
-1.2821875,3.090418191,3.912538036
-1.281875,3.086431742,3.913334675
-1.2815625,3.09360735,3.914131314
-1.28125,3.086431742,3.913334675
-1.2809375,3.079256133,3.912538036
-1.280625,3.089620901,3.913334675
-1.2803125,3.082445292,3.912538036
-1.28,3.074472394,3.912538036
-1.2796875,3.080053423,3.910944758
-1.279375,3.076066974,3.910148119
-1.2790625,3.067296786,3.910148119
-1.27875,3.070485945,3.90935148
-1.2784375,3.070485945,3.90935148
-1.278125,3.060918467,3.907758202
-1.2778125,3.059323888,3.907758202
-1.2775,3.064107627,3.906961562
-1.2771875,3.056134728,3.907758202
-1.276875,3.047364541,3.906961562
-1.2765625,3.058526598,3.906164923
-1.27625,3.0505537,3.906164923
-1.2759375,3.041783512,3.905368284
-1.275625,3.0505537,3.905368284
-1.2753125,3.046567251,3.906164923
-1.275,3.038594353,3.907758202
-1.2746875,3.044175381,3.906961562
-1.274375,3.044175381,3.906961562
-1.2740625,3.036999773,3.908554841
-1.27375,3.036999773,3.908554841
-1.2734375,3.039391642,3.906961562
-1.273125,3.029026875,3.904571645
-1.2728125,3.022648556,3.903775006
-1.2725,3.033810614,3.904571645
-1.2721875,3.025837715,3.905368284
-1.271875,3.019459397,3.905368284
-1.2715625,3.028229585,3.905368284
-1.27125,3.024243136,3.906961562
-1.2709375,3.017067527,3.906164923
-1.270625,3.021053977,3.907758202
-1.2703125,3.021851266,3.907758202
-1.27,3.015472948,3.907758202
-1.2696875,3.013878368,3.908554841
-1.269375,3.018662107,3.908554841
-1.2690625,3.012283789,3.908554841
-1.26875,3.00590547,3.907758202
-1.2684375,3.017067527,3.907758202
-1.268125,3.009891919,3.90935148
-1.2678125,3.002716311,3.908554841
-1.2675,3.009094629,3.908554841
-1.2671875,3.00670276,3.908554841
-1.266875,2.999527152,3.90935148
-1.2665625,3.001919021,3.90935148
-1.26625,3.00750005,3.911741397
-1.2659375,3.00431089,3.913334675
-1.265625,3.000324441,3.914927953
-1.2653125,3.008297339,3.915724592
-1.265,3.001121731,3.915724592
-1.2646875,2.994743413,3.915724592
-1.264375,3.001919021,3.914927953
-1.2640625,2.998729862,3.914927953
-1.26375,2.991554253,3.914927953
-1.2634375,2.991554253,3.914927953
-1.263125,2.993148833,3.914131314
-1.2628125,2.984378645,3.912538036
-1.2625,2.978000326,3.910944758
-1.2621875,2.988365094,3.910944758
-1.261875,2.980392196,3.910148119
-1.2615625,2.971622008,3.908554841
-1.26125,2.978797616,3.908554841
-1.2609375,2.974013877,3.908554841
-1.260625,2.966040979,3.907758202
-1.2603125,2.966838269,3.907758202
-1.26,2.969230138,3.906164923
-1.2596875,2.96205453,3.906164923
-1.259375,2.954081632,3.905368284
-1.2590625,2.9644464,3.905368284
-1.25875,2.957270791,3.906164923
-1.2584375,2.950095183,3.906164923
-1.258125,2.957270791,3.905368284
-1.2578125,2.955676212,3.905368284
-1.2575,2.950095183,3.906961562
-1.2571875,2.950095183,3.907758202
-1.256875,2.953284342,3.906164923
-1.2565625,2.942919575,3.904571645
-1.25625,2.934149387,3.902978367
-1.2559375,2.945311444,3.903775006
-1.255625,2.938933125,3.903775006
-1.2553125,2.932554807,3.903775006
-1.255,2.936541256,3.904571645
-1.2546875,2.938933125,3.905368284
-1.254375,2.932554807,3.906164923
-1.2540625,2.927771068,3.904571645
